type_id	name_internal	name_display	type	job_time	res_time	tribe_mask	cat	cost0	cost1	cost2	cost3	cost4	cost5	preq0	preq1	preq2	from	where	upgrade	jump	obs	show0	show1	modified	grid_x	grid_y	obj_masks	attack	to_hit	attenuate	recharge	min_range	max_range	splash_area	splash_percent	ammo_per_att	proj_speed	hits	armor	domain	los	science_los	guy_spacing	x_spacing	y_spacing	abil	x_size	y_size	guy_radius	block_radius	big_radius	new_block_radius	new_big_radius	fly_high	fly_low	block_points	graft	special_upgrade	special_upgrade_cost	support0	support1	support_cost0	support_cost1	age	unit_flags	unit_flags2	mode	moves	turn_speed	role	carry	carry_size	military_level	research_premium_cost	research_premium_time	job_extra_time	mana	control_cost	progression	push_size	push_circles	target_size	squad_size	uber_size	crew_size	base_form
181	HWARANGELITE	Elite Hwarang	181	169	169	65536	0	0	4	5	0	0	0	544	572	-1	180	427	182	182	-2	-2	-2	0	2	0	132128	150	300	2	30	0	10	0	100	2	100	87	1	0	11	0	144	144	144	-1	1	1	48	48	48	1	1	0	0	8	171	-1	0	1	2	1	1	1	16784128	0	0	26	286331149	1379328	0	2	1	512	512	10	0	1	3	48	1	144	1	3	0	0
182	KORYOHWARANG	Royal Hwarang	182	169	169	65536	0	0	4	5	0	0	0	545	573	-1	181	427	183	183	-2	-2	-2	0	2	0	132128	170	300	1	30	0	10	0	100	2	100	97	1	0	11	0	144	144	144	-1	1	1	48	48	48	1	1	0	0	8	172	-1	0	1	2	1	1	2	16784128	0	0	26	286331149	1379328	0	2	2	512	512	10	0	1	3	48	1	144	1	3	0	0
183	CHOSONHWARANG	Elite Royal Hwarang	183	169	169	65536	0	0	4	5	0	0	0	546	574	-1	182	427	-1	99	-2	-2	-2	0	2	0	132128	190	300	1	30	0	10	0	100	2	100	117	1	0	11	0	144	144	144	-1	1	1	48	48	48	1	1	0	0	8	-1	-1	0	1	2	1	1	3	16784128	0	0	26	286331149	1379328	0	2	3	512	512	10	0	1	3	48	1	144	1	3	0	0
184	IMMORTALBOW	Immortal Bowmen	184	188	188	0	0	5	0	0	0	3	0	-1	-1	-1	-1	427	185	185	-2	-2	-2	0	2	0	132128	110	300	0	30	0	9	0	100	1	100	115	3	0	10	0	144	144	144	-1	1	1	48	48	48	1	1	0	0	8	-1	-1	0	0	4	1	1	0	6528	0	0	26	286331149	1379328	0	2	0	512	512	10	0	1	3	48	1	144	1	3	0	0
185	ATHANATOIBOW	Anusiya Archers	185	188	188	0	0	5	0	0	0	3	0	544	572	-1	184	427	186	186	-2	-2	-2	0	2	0	132128	130	300	0	30	0	9	0	100	1	100	140	3	0	10	0	144	144	144	-1	1	1	48	48	48	1	1	0	0	8	-1	-1	0	0	4	1	1	1	6912	0	0	26	286331149	1379328	0	2	1	512	512	10	0	1	3	48	1	144	1	3	0	0
186	ATHANATOIBOW	Athanatoi Archers	186	188	188	0	0	5	0	0	0	3	0	545	573	-1	185	427	-1	99	-2	-2	-2	0	2	0	132128	140	300	0	30	0	9	0	100	1	100	165	3	0	10	0	144	144	144	-1	1	1	48	48	48	1	1	0	0	8	-1	-1	0	0	4	1	1	2	6912	0	0	26	286331149	1379328	0	2	2	512	512	10	0	1	3	48	1	144	1	3	0	0
187	HORSEARCHER	Horse Archer	187	225	225	16121711	1	0	6	4	0	0	0	544	573	-1	-1	428	188	188	-2	-2	-2	0	2	0	151552	130	300	5	25	0	8	0	100	1	100	65	0	0	9	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	-1	-1	0	2	1	1	1	1	2101376	0	0	30	763549738	328716	0	2	2	512	512	10	0	1	3	48	1	144	1	1	0	0
188	HEAVYCAVARCHER	Heavy Horse Archer	188	225	225	16121711	1	0	6	4	0	0	0	545	573	-1	187	428	189	189	-2	-2	-2	0	2	0	151552	150	300	4	25	0	8	0	100	1	100	82	1	0	9	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	-1	-1	0	2	1	1	1	2	2101248	0	0	30	763549738	328716	0	2	2	512	512	10	0	1	3	48	1	144	1	1	0	0
189	DRAGOON	Dragoon	189	225	225	16121711	1	0	6	4	0	0	0	546	574	-1	188	428	190	190	-2	-2	-2	0	2	0	20544	170	300	3	30	0	9	0	100	1	350	97	1	0	10	0	360	360	360	-1	2	2	48	48	48	1	1	0	20	8	-1	-1	0	2	1	1	1	3	2101761	0	0	30	763549738	328716	0	2	3	512	512	10	0	1	3	48	1	144	1	1	0	0
190	CARBINEER	Carabineer	190	225	225	16121711	1	0	6	4	0	0	0	547	575	-1	189	428	216	216	-2	-2	-2	0	2	0	20544	190	300	3	30	0	10	0	100	1	350	114	2	0	11	0	360	360	360	-1	2	2	48	48	48	1	1	0	20	8	-1	-1	0	2	1	1	1	4	2101761	0	0	30	763549738	328716	0	2	4	512	512	10	0	1	3	48	1	144	1	1	0	0
191	CAMELARCHER	Camel Archer	191	225	225	16	1	0	6	4	0	0	0	544	573	-1	-1	428	192	192	-2	-2	-2	0	2	0	151552	130	300	4	25	0	8	0	100	1	100	65	0	0	9	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	187	-1	0	2	1	1	1	1	18878592	0	0	30	763549738	328716	0	2	2	512	512	10	0	1	3	48	1	144	1	1	0	0
192	HEAVYCAMARCHER	Heavy Camel Archer	192	225	225	16	1	0	6	4	0	0	0	545	573	-1	191	428	193	193	-2	-2	-2	0	2	0	151552	150	300	3	25	0	8	0	100	1	100	82	1	0	9	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	188	-1	0	2	1	1	1	2	18878464	0	0	30	763549738	328716	0	2	2	512	512	10	0	1	3	48	1	144	1	1	0	0
193	CAMELRAIDER	Camel Raider	193	225	225	16	1	0	6	4	0	0	0	546	574	-1	192	428	194	194	-2	-2	-2	0	2	0	20544	170	300	3	30	0	9	0	100	1	350	97	1	0	10	0	360	360	360	-1	2	2	48	48	48	1	1	0	20	8	189	-1	0	2	1	1	1	3	18878977	0	0	30	763549738	328716	0	2	3	512	512	10	0	1	3	48	1	144	1	1	0	0
194	CAMELCORPS	Camel Corps	194	225	225	16	1	0	6	4	0	0	0	547	575	-1	193	428	-1	216	-2	-2	-2	0	2	0	20544	190	300	3	30	0	10	0	100	1	350	114	2	0	11	0	360	360	360	-1	2	2	48	48	48	1	1	0	20	8	190	-1	0	2	1	1	1	4	18878977	0	0	30	763549738	328716	0	2	4	512	512	10	0	1	3	48	1	144	1	1	0	0
195	CHARIOT	Chariot	195	225	225	128	1	0	6	4	0	0	0	544	573	-1	-1	428	196	196	-2	-2	-2	0	2	0	151552	130	300	4	25	0	8	0	100	1	100	65	0	0	9	0	360	360	360	-1	3	3	96	96	96	2	2	0	0	12	187	-1	0	2	1	1	1	1	18878592	0	0	30	763549738	328716	0	3	2	512	512	10	0	1	3	144	2	144	1	1	1	0
196	HEAVYCHARIOT	Heavy Chariot	196	225	225	128	1	0	6	4	0	0	0	545	573	-1	195	428	197	197	-2	-2	-2	0	2	0	151552	150	300	3	25	0	8	0	100	1	100	82	0	0	9	0	360	360	360	-1	3	3	96	96	96	2	2	0	0	12	188	-1	0	2	1	1	1	2	18878464	0	0	30	763549738	328716	0	3	2	512	512	10	0	1	3	144	2	144	1	1	1	0
197	MAMELUKE	Mameluke	197	225	225	128	1	0	6	4	0	0	0	546	574	-1	196	428	198	198	-2	-2	-2	0	2	0	20544	170	300	3	30	0	9	0	100	2	350	97	1	0	10	0	360	360	360	-1	2	2	48	48	48	1	1	0	20	8	189	-1	0	2	1	1	1	3	18878977	0	0	30	763549738	328716	0	2	3	512	512	10	0	1	3	48	1	144	1	1	0	0
198	ROYALMAMELUKE	Royal Mameluke	198	225	225	128	1	0	6	4	0	0	0	547	575	-1	197	428	-1	216	-2	-2	-2	0	2	0	20544	190	300	3	30	0	10	0	100	2	350	114	2	0	11	0	360	360	360	-1	2	2	48	48	48	1	1	0	20	8	190	-1	0	2	1	1	1	4	18878977	0	0	30	763549738	328716	0	2	4	512	512	10	0	1	3	48	1	144	1	1	0	0
199	NOMADS	Nomad	199	225	225	131072	1	0	6	4	0	0	0	544	573	-1	-1	428	200	200	-2	-2	-2	0	2	0	151552	130	300	4	25	0	8	0	100	1	100	65	0	0	9	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	187	-1	0	2	1	1	1	1	18878592	0	0	30	787410669	328716	0	2	2	512	512	10	0	1	3	48	1	144	1	1	0	0
200	ELITENOMADS	Steppe Nomad	200	225	225	131072	1	0	6	4	0	0	0	545	573	-1	199	428	203	203	-2	-2	-2	0	2	0	151552	150	300	3	25	0	8	0	100	1	100	82	1	0	9	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	188	-1	0	2	1	1	1	2	18878464	0	0	30	811271597	328716	0	2	2	512	512	10	0	1	3	48	1	144	1	1	0	0
201	CONQUISTADOR	Conquistador	201	225	225	0	1	0	6	4	0	0	0	546	573	-1	188	-2	202	202	-2	-2	-2	0	2	0	20544	190	300	3	30	0	9	0	100	1	350	97	1	0	10	0	360	360	360	-1	2	2	48	48	48	1	1	0	20	8	189	-1	0	2	1	1	1	3	2101761	0	0	30	763549738	328716	0	2	2	512	512	10	0	1	3	48	1	144	1	1	0	0
202	ECONQUISTADOR	Elite Conquistador	202	225	225	0	1	0	6	4	0	0	0	547	573	-1	201	-2	-1	216	-2	-2	-2	0	2	0	20544	210	300	3	30	0	10	0	100	1	350	114	2	0	11	0	360	360	360	-1	2	2	48	48	48	1	1	0	20	8	190	-1	0	2	1	1	1	4	2101761	0	0	30	763549738	328716	0	2	2	512	512	10	0	1	3	48	1	144	1	1	0	0
203	HORDE	Horde	203	225	225	131072	1	0	6	4	0	0	0	546	574	-1	200	428	204	204	-2	-2	-2	0	2	0	20544	170	300	3	25	0	9	0	100	1	100	97	1	0	10	0	360	360	360	-1	2	2	48	48	48	1	1	0	20	8	189	-1	0	2	1	1	1	3	18878977	0	0	30	835132528	328716	0	2	3	512	512	10	0	1	3	48	1	144	1	1	0	0
204	GOLDENHORDE	Golden Horde	204	225	225	131072	1	0	6	4	0	0	0	547	575	-1	203	428	-1	216	-2	-2	-2	0	2	0	20544	190	300	3	25	0	10	0	100	1	100	114	2	0	11	0	360	360	360	-1	2	2	48	48	48	1	1	0	20	8	190	-1	0	2	1	1	1	4	18878977	0	0	30	858993456	328716	0	2	4	512	512	10	0	1	3	48	1	144	1	1	0	0
205	SUNKAWAKAN	Sunka Wakan	205	225	225	524288	1	0	6	4	0	0	0	544	573	-1	-1	428	206	206	-2	-2	-2	0	2	0	151552	130	300	5	25	0	8	0	100	1	100	65	0	0	9	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	187	-1	0	2	1	1	1	1	18878592	0	0	33	763549738	328716	0	2	2	512	512	10	0	1	3	48	1	144	1	1	0	0
206	EAGLEFEATHER	Eagle Feather Horse	206	225	225	524288	1	0	6	4	0	0	0	545	573	-1	205	428	207	207	-2	-2	-2	0	2	0	151552	150	300	4	25	0	8	0	100	1	100	82	1	0	9	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	188	-1	0	2	1	1	1	2	18878464	0	0	33	763549738	328716	0	2	2	512	512	10	0	1	3	48	1	144	1	1	0	0
207	MUSKETHORSE	Musket Horse	207	225	225	524288	1	0	6	4	0	0	0	546	574	-1	206	428	208	208	-2	-2	-2	0	2	0	20544	170	300	3	30	0	9	0	100	1	350	97	1	0	10	0	360	360	360	-1	2	2	48	48	48	1	1	0	20	8	189	-1	0	2	1	1	1	3	18878977	0	0	33	763549738	328716	0	2	3	512	512	10	0	1	3	48	1	144	1	1	0	0
208	RIFLEHORSE	Repeating Rifle Horse	208	225	225	524288	1	0	6	4	0	0	0	547	575	-1	207	428	-1	216	-2	-2	-2	0	2	0	20544	190	300	3	30	0	10	0	100	1	350	114	2	0	11	0	360	360	360	-1	2	2	48	48	48	1	1	0	20	8	190	-1	0	2	1	1	1	4	18878977	0	0	33	763549738	328716	0	2	4	512	512	10	0	1	3	48	1	144	1	1	0	0
209	LIGHTHORSE	Light Horse	209	175	175	16777087	1	6	4	0	0	0	0	544	572	-1	-1	428	210	210	-2	-2	-2	0	0	0	541069312	120	0	0	25	0	0	0	100	0	0	73	2	0	6	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	-1	-1	0	1	0	1	1	1	4225	0	0	41	978298104	327693	0	1	1	512	512	10	0	1	3	48	1	144	1	1	0	0
210	LIGHTCAVALRY	Light Cavalry	210	175	175	16768895	1	6	4	0	0	0	0	545	573	-1	209	428	211	211	-2	-2	-2	0	0	0	541069312	130	0	0	25	0	0	0	100	0	0	91	2	0	7	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	-1	-1	0	1	0	1	1	2	4097	0	0	41	978298104	327693	0	1	2	512	512	10	0	1	3	48	1	144	1	1	0	0
211	LTCAVALRYELITE	Elite Light Cavalry	211	175	175	16768895	1	6	4	0	0	0	0	546	574	-1	210	428	212	212	-2	-2	-2	0	0	0	541069312	140	0	0	25	0	0	0	100	0	0	109	3	0	8	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	-1	-1	0	1	0	1	1	3	4609	0	0	41	978298104	327693	0	1	3	512	512	10	0	1	3	48	1	144	1	1	0	0
212	HUSSAR	Hussar	212	175	175	16769023	1	6	4	0	0	0	0	547	575	-1	211	428	-1	216	-2	-2	-2	0	0	0	541069312	160	0	0	25	0	0	0	100	0	0	131	3	0	9	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	-1	-1	0	1	0	1	1	4	4609	0	0	41	978298104	327693	0	1	4	512	512	10	0	1	3	48	1	144	1	1	0	0
213	LIGHTCAMEL	Light Camel	213	175	175	128	1	6	4	0	0	0	0	544	572	-1	-1	428	214	214	-2	-2	-2	0	0	0	541069312	120	0	0	25	0	0	0	100	0	0	73	2	0	6	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	209	-1	0	1	0	1	1	1	16781441	0	0	41	978298104	327693	0	1	1	512	512	10	0	1	3	48	1	144	1	1	0	0
214	CAMELRIDER	Camel Warrior	214	175	175	128	1	6	4	0	0	0	0	545	573	-1	213	428	215	215	-2	-2	-2	0	0	0	541069312	130	0	0	25	0	0	0	100	0	0	91	2	0	7	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	210	-1	0	1	0	1	1	2	16781313	0	0	41	978298104	327693	0	1	2	512	512	10	0	1	3	48	1	144	1	1	0	0
215	ELITECAMEL	Elite Camel Warrior	215	175	175	128	1	6	4	0	0	0	0	546	574	-1	214	428	212	212	-2	-2	-2	0	0	0	541069312	140	0	0	25	0	0	0	100	0	0	109	3	0	8	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	211	-1	0	1	0	1	1	3	16781825	0	0	41	978298104	327693	0	1	3	512	512	10	0	1	3	48	1	144	1	1	0	0
216	ARMOREDSCOUTCAR	Armored Car	216	188	188	15728639	2	9	0	0	0	0	4	548	576	-1	190	428	218	218	-2	-2	-2	0	0	0	2637889	200	300	5	30	0	11	0	100	5	350	150	4	0	12	0	360	360	360	-1	4	4	96	96	96	2	2	0	33	12	-1	-1	0	0	5	1	1	5	2097664	0	0	42	274400685	328704	0	4	5	512	512	10	0	1	3	96	1	144	1	1	0	0
217	GREYHOUND	Armored Car	217	188	188	1048576	2	9	0	0	0	0	4	548	576	-1	190	428	-1	218	-2	-2	-2	0	0	0	2637889	200	300	5	30	0	11	0	100	5	350	150	4	0	12	0	360	360	360	-1	4	4	96	96	96	2	2	0	33	12	216	-1	0	0	5	1	1	5	2097664	0	0	42	274400685	328704	0	4	5	512	512	10	0	1	3	96	1	144	1	1	0	0
218	ARMOREDCAR	Armored Scout Car	218	188	188	16772543	2	9	0	0	0	0	4	549	577	-1	216	428	220	220	-2	-2	-2	0	0	0	2637889	210	300	4	30	0	12	0	100	1	350	168	4	0	13	0	360	360	360	-1	4	4	96	96	96	2	2	0	33	12	-1	-1	0	0	5	1	1	6	2097664	0	0	45	274400685	328704	0	4	6	512	512	10	0	1	3	96	1	144	1	1	0	0
219	ARMOREDCAR2	Armored Scout Car	219	188	188	4672	2	9	0	0	0	0	4	549	577	-1	216	428	-1	220	-2	-2	-2	0	0	0	2637889	210	300	4	30	0	12	0	100	1	350	168	4	0	13	0	360	360	360	-1	4	4	96	96	96	2	2	0	33	12	218	-1	0	0	5	1	1	6	2097664	0	0	45	274400685	328704	0	4	6	512	512	10	0	1	3	96	1	144	1	1	0	0
220	ARMOREDCAVALRY	Armored Cavalry	220	188	188	16621415	2	9	0	0	0	0	4	550	578	-1	218	428	-1	-2	-2	-2	-2	0	0	0	2637889	220	300	4	30	0	13	0	100	2	350	186	4	0	14	0	360	360	360	-1	4	4	96	96	96	2	2	0	33	12	-1	-1	0	0	5	1	1	7	2097664	0	0	47	274400685	328704	0	4	7	512	512	10	0	1	3	96	1	144	1	1	0	0
221	ARMOREDCAVALRYCTWE	Armored Cavalry	221	188	188	0	2	9	0	0	0	0	4	550	578	-1	218	428	-1	-2	-2	-2	-2	0	0	0	2637889	220	300	4	30	0	13	0	100	2	350	186	4	0	14	0	360	360	360	-1	4	4	96	96	96	2	2	0	33	12	220	-1	0	0	5	1	1	7	2097664	0	0	47	274400685	328704	0	4	7	512	512	10	0	1	3	96	1	144	1	1	0	0
222	ARMOREDCAVALRYCTWW	Armored Cavalry	222	188	188	0	2	9	0	0	0	0	4	550	578	-1	218	428	-1	-2	-2	-2	-2	0	0	0	2637889	220	300	4	30	0	13	0	100	2	350	186	4	0	14	0	360	360	360	-1	4	4	96	96	96	2	2	0	33	12	220	-1	0	0	5	1	1	7	2097664	0	0	47	274400685	328704	0	4	7	512	512	10	0	1	3	96	1	144	1	1	0	0
223	BMP	Armored Cavalry	223	188	188	155800	2	9	0	0	0	0	4	550	578	-1	218	428	-1	-2	-2	-2	-2	0	0	0	2637889	220	300	4	30	0	13	0	100	2	350	186	4	0	14	0	360	360	360	-1	4	4	96	96	96	2	2	0	33	12	220	-1	0	0	5	1	1	7	2097664	0	0	47	274400685	328704	0	4	7	512	512	10	0	1	3	96	1	144	1	1	0	0
224	RUSINYLANCER	Rusiny Lancer	224	155	155	8192	1	6	3	0	0	0	0	545	573	-1	209	428	225	225	-2	-2	-2	0	0	0	541069312	130	0	0	22	0	0	0	100	0	0	91	2	0	7	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	210	-1	0	1	0	1	1	2	16781313	0	0	41	978298104	327693	0	1	2	512	512	10	0	1	3	48	1	144	1	1	0	0
225	COSSACK	Cossack	225	155	155	8192	1	6	3	0	0	0	0	546	574	-1	224	428	226	226	-2	-2	-2	0	0	0	541069312	140	0	0	22	0	0	0	100	0	0	109	3	0	8	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	211	-1	0	1	0	1	1	3	16781825	0	0	41	978298104	327693	0	1	3	512	512	10	0	1	3	48	1	144	1	1	0	0
226	DONCOSSACK	Don Cossack	226	155	155	8192	1	6	3	0	0	0	0	547	575	-1	225	428	-1	216	-2	-2	-2	0	0	0	541069312	160	0	0	22	0	0	0	100	0	0	131	3	0	9	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	212	-1	0	1	0	1	1	4	16781825	0	0	41	978298104	327693	0	1	4	512	512	10	0	1	3	48	1	144	1	1	0	0
227	CATAPHRACT	Cataphract	227	245	245	16776159	1	0	0	5	0	6	0	544	573	-1	-1	428	228	228	-2	-2	-2	0	1	0	20975616	150	0	0	35	0	0	0	100	0	0	85	4	0	6	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	-1	-1	0	2	4	1	1	1	4224	0	0	30	715827882	327693	0	3	2	512	512	10	0	1	3	48	1	144	1	1	0	0
228	KNIGHTS	Knight	228	245	245	16776159	1	0	0	5	0	6	0	545	573	-1	227	428	229	229	-2	-2	-2	0	1	0	20975616	160	0	0	30	0	0	0	100	0	0	110	4	0	7	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	-1	-1	0	2	4	1	1	2	4608	0	0	31	739688810	327693	0	3	2	512	512	10	0	1	3	48	1	144	1	1	0	0
229	KNIGHTSELITE	Heavy Knight	229	245	245	16776159	1	0	0	6	0	7	0	546	574	-1	228	428	230	230	-2	-2	-2	0	1	0	20975616	170	0	0	30	0	0	0	100	0	0	135	5	0	8	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	-1	-1	0	2	4	1	1	3	4608	0	0	32	763549738	327693	0	3	3	512	512	10	0	1	3	48	1	144	1	1	0	0
230	CUIRASSIER	Cuirassier	230	245	245	16776159	1	0	0	6	0	7	0	547	575	-1	229	428	239	239	-2	-2	-2	0	1	0	20975616	180	0	0	30	0	0	0	100	0	0	160	5	0	9	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	-1	-1	0	2	4	1	1	4	4608	0	0	33	787410669	327693	0	3	4	512	512	10	0	1	3	48	1	144	1	1	0	0
231	COMPANION	Companion	231	245	245	32	1	0	0	5	0	6	0	544	573	-1	-1	428	232	232	-2	-2	-2	0	1	0	20975616	150	0	0	35	0	0	0	100	0	0	85	4	0	6	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	227	-1	0	2	4	1	1	1	16781440	0	0	36	811271597	327693	0	3	2	512	512	10	0	1	3	48	1	144	1	1	0	0
232	COMPANIONELITE	Royal Companion	232	245	245	32	1	0	0	5	0	6	0	545	573	-1	231	428	233	233	-2	-2	-2	0	1	0	20975616	160	0	0	30	0	0	0	100	0	0	110	4	0	7	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	228	-1	0	2	4	1	1	2	16781824	0	0	36	763549738	327693	0	3	2	512	512	10	0	1	3	48	1	144	1	1	0	0
233	STRATIOTAI	Stratiotai	233	245	245	32	1	0	0	6	0	7	0	546	574	-1	232	428	234	234	-2	-2	-2	0	1	0	20975616	170	0	0	30	0	0	0	100	0	0	135	5	0	8	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	229	-1	0	2	4	1	1	3	16781824	0	0	36	787410669	327693	0	3	3	512	512	10	0	1	3	48	1	144	1	1	0	0
234	STRATIOTAIHEAVY	Royal Stratiotai	234	245	245	32	1	0	0	6	0	7	0	547	575	-1	233	428	-1	239	-2	-2	-2	0	1	0	20975616	180	0	0	30	0	0	0	100	0	0	160	5	0	9	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	230	-1	0	2	4	1	1	4	16781824	0	0	36	882854384	327693	0	3	4	512	512	10	0	1	3	48	1	144	1	1	0	0
235	CHEVALIER	Chevalier	235	245	245	1024	1	0	0	5	0	6	0	544	573	-1	-1	428	236	236	-2	-2	-2	0	1	0	20975616	160	0	0	33	0	0	0	100	0	0	86	4	0	6	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	227	-1	0	2	4	1	1	1	16781440	0	0	31	739688810	327693	0	3	2	512	512	10	0	1	3	48	1	144	1	1	0	0
236	CHEVALIERHEAVY	Heavy Chevalier	236	245	245	1024	1	0	0	5	0	6	0	545	573	-1	235	428	237	237	-2	-2	-2	0	1	0	20975616	170	0	0	30	0	0	0	100	0	0	111	4	0	7	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	228	-1	0	2	4	1	1	2	16781824	0	0	32	763549738	327693	0	3	2	512	512	10	0	1	3	48	1	144	1	1	0	0
237	HORSEGRENADIER	Horse Grenadier	237	245	245	1024	1	0	0	6	0	7	0	546	574	-1	236	428	238	238	-2	-2	-2	0	1	0	20975616	180	0	0	30	0	0	0	100	0	0	136	5	0	8	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	229	-1	0	2	4	1	1	3	16781824	0	0	33	787410669	327693	0	3	3	512	512	10	0	1	3	48	1	144	1	1	0	0
238	HORSEGUARDGREN	Horse Guard Grenadier	238	245	245	1024	1	0	0	6	0	7	0	547	575	-1	237	428	-1	239	-2	-2	-2	0	1	0	20975616	190	0	0	27	0	0	0	100	0	0	161	5	0	9	0	360	360	360	-1	2	2	48	48	48	1	1	0	0	8	230	-1	0	2	4	1	1	4	16781824	0	0	34	811271597	327693	0	3	4	512	512	10	0	1	3	48	1	144	1	1	0	0
239	LIGHTTANK	Light Tank	239	245	245	16762471	2	0	0	0	0	8	6	548	576	-1	230	428	244	244	-2	-2	-2	0	1	0	3670017	190	300	5	40	0	12	0	100	1	350	187	6	0	13	0	420	420	420	-1	4	4	96	96	96	2	2	0	0	12	-1	-1	0	5	4	1	1	5	8913408	0	0	36	190887434	328704	0	5	5	512	512	10	0	1	3	96	1	144	1	1	0	0
240	MARK4	Light Tank	240	245	245	10240	2	0	0	0	0	8	6	548	576	-1	230	428	-1	244	-2	-2	-2	0	1	0	3670017	190	300	5	40	0	12	0	100	1	350	187	6	0	13	0	420	420	420	-1	4	4	96	96	96	2	2	0	0	12	239	-1	0	5	4	1	1	5	8913408	0	0	36	190887434	328704	0	5	5	512	512	10	0	1	3	96	1	144	1	1	0	0
241	MARK4DES	Light Tank	241	245	245	24	2	0	0	0	0	8	6	548	576	-1	230	428	-1	244	-2	-2	-2	0	1	0	3670017	190	300	5	40	0	12	0	100	1	350	187	6	0	13	0	420	420	420	-1	4	4	96	96	96	2	2	0	0	12	239	-1	0	5	4	1	1	5	8913408	0	0	36	190887434	328704	0	5	5	512	512	10	0	1	3	96	1	144	1	1	0	0
242	A7V	Light Tank	242	245	245	4096	2	0	0	0	0	8	6	548	576	-1	230	428	-1	244	-2	-2	-2	0	1	0	3670017	190	300	5	40	0	12	0	100	1	350	187	6	0	13	0	420	420	420	-1	4	4	96	96	96	2	2	0	0	12	239	-1	0	5	4	1	1	5	8913408	0	0	36	190887434	328704	0	5	5	512	512	10	0	1	3	96	1	144	1	1	0	0
243	A7VDES	Light Tank	243	245	245	384	2	0	0	0	0	8	6	548	576	-1	230	428	-1	244	-2	-2	-2	0	1	0	3670017	190	300	5	40	0	12	0	100	1	350	187	6	0	13	0	420	420	420	-1	4	4	96	96	96	2	2	0	0	12	239	-1	0	5	4	1	1	5	8913408	0	0	36	190887434	328704	0	5	5	512	512	10	0	1	3	96	1	144	1	1	0	0
244	MEDIUMTANK	Tank	244	245	245	15469600	2	0	0	0	0	8	6	549	577	-1	239	428	251	251	-2	-2	-2	0	1	0	3670017	200	300	4	40	0	13	0	100	1	350	210	6	0	14	0	480	480	480	-1	4	4	96	96	96	2	2	0	0	12	-1	-1	0	5	4	1	1	6	8913408	0	0	38	190887434	328704	0	5	6	512	512	10	0	1	3	96	1	144	1	1	0	0
245	CHURCHILLDES	Tank	245	245	245	128	2	0	0	0	0	8	6	549	577	-1	239	428	-1	251	-2	-2	-2	0	1	0	3670017	200	300	4	40	0	13	0	100	1	350	210	6	0	14	0	480	480	480	-1	4	4	96	96	96	2	2	0	0	12	244	-1	0	5	4	1	1	6	8913408	0	0	38	190887434	328704	0	5	6	512	512	10	0	1	3	96	1	144	1	1	0	0
246	SHERMAN	Tank	246	245	245	1114375	2	0	0	0	0	8	6	549	577	-1	239	428	-1	251	-2	-2	-2	0	1	0	3670017	200	300	4	40	0	13	0	100	1	350	210	6	0	14	0	480	480	480	-1	4	4	96	96	96	2	2	0	0	12	244	-1	0	5	4	1	1	6	8913408	0	0	38	190887434	328704	0	5	6	512	512	10	0	1	3	96	1	144	1	1	0	0
247	SHERMANDES	Tank	247	245	245	24	2	0	0	0	0	8	6	549	577	-1	239	428	-1	251	-2	-2	-2	0	1	0	3670017	200	300	4	40	0	13	0	100	1	350	210	6	0	14	0	480	480	480	-1	4	4	96	96	96	2	2	0	0	12	244	-1	0	5	4	1	1	6	8913408	0	0	38	190887434	328704	0	5	6	512	512	10	0	1	3	96	1	144	1	1	0	0
